prod_link,title,description,initialprice,offerprice,rating,reviews,Image1,Image2,Image3,Image4
"https://www.amazon.in/Organic-India-Quinoa-Nutritious-Food/dp/B00Q4TBM7G/ref=sr_1_144?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-144
",['Organic India Quinoa Nutritious Food - 500 g'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Protein rich (contains all 9 essential amino acids)', '', 'High in dietary fiber food', '', 'Cholesterol free and low fat', '', 'Abundant in vitamins and minerals, whole grain', '', 'Low gi rating, fast to prepare, easy to digest, gluten free', '', '', '', '']",,? 295.00,4.2 out of 5 stars,157 ratings,https://images-na.ssl-images-amazon.com/images/I/51-qzD7DFgL.jpg,https://images-na.ssl-images-amazon.com/images/I/51cCAJlPaZL.jpg,https://images-na.ssl-images-amazon.com/images/I/41AiuzfjykL.jpg,https://images-na.ssl-images-amazon.com/images/I/612QX%2BCYePL.jpg
"https://www.amazon.in/Origami-So-Soft-Face-Tissue/dp/B00W1EGH28/ref=sr_1_230?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-230
",['Origami So Soft 2 Ply Face Tissue Box - 200 Pulls (Pack of 3)'],"['', '', '', 'Extra soft', '', 'Exact count', '', 'Virgin fibre. The color may vary.', '', '', '', '']",,? 340.00,3.6 out of 5 stars,909 ratings,https://images-na.ssl-images-amazon.com/images/I/41jhR2PNtqL.jpg,https://images-na.ssl-images-amazon.com/images/I/41qA6bkIEML.jpg,https://images-na.ssl-images-amazon.com/images/I/41XhNeqc6DL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467
"https://www.amazon.in/OZiva-Collagen-Anti-Aging-Regeneration-Buckthorn/dp/B07XYXC2HL/ref=sr_1_231?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-231
","['OZiva Plant Based Collagen Builder for Anti-Aging Beauty, Skin Repair & Regeneration (with Sea Buckthorn, Acerola Cherry, Acai Berry & more), 250g']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'OZiva Plant Based Collagen Builder contains Anti-Aging, Pro Collagen Superfoods and Standardized Wholefood Vitamin Extracts. It is the vegan solution to boost your inherent collagen production and enhance your natural beauty', '', 'Collagen Builder provides 70 mg Silica, 45 mg Vitamin C and 630 mcg Biotin to support Anti-Aging Beauty', '', 'It contains Silica from Natural Bamboo Shoot which is a key co-nutrient for collagen production, Vitamin C from Acerola Cherry that protects from UV damage and lastly there’s Beauty-Boosting Biotin that supports Skin Repair & Regeneration. It can slow down the signs of aging when combined with a healthy lifestyle and exercise', '', 'Gluten Free, Soy Free, Non GMO, No Artificial sweeteners, 0g Sugar', '', 'Diet Plan and Consultation for Customers', '', '', '', '']", ? 899.00,? 898.00,4.0 out of 5 stars,632 ratings,https://images-na.ssl-images-amazon.com/images/I/411SodZXW0L.jpg,https://images-na.ssl-images-amazon.com/images/I/51mGD1ZSi9L.jpg,https://images-na.ssl-images-amazon.com/images/I/41RcKrphJ-L.jpg,https://images-na.ssl-images-amazon.com/images/I/51qts7KNxvL.jpg
"https://www.amazon.in/Oziva-Protein-Herbs-Powder-Multivitamins/dp/B01HJDN1HO/ref=sr_1_292?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-292
","['OZiva Protein & Herbs, Women, Whey Protein with Ayurvedic Herbs & Multivitamins ( Soy Free, Gluten Free), Chocolate, 16 Servings, 0g added Sugar']","['', '', '', 'A 30 g of protein and herbs provides 22 g. of whey protein with whey isolate as the primary ingredient, 6.5 g of bcaa along with 28 essential vitamins and minerals', '', 'The unique blend of ayurvedic herbs such as shatavari, tulsi, ginger with class-1 protein helps to reduce body fat%, build lean muscles, provide stress relief, boost stamina, ease post workout muscle soreness, support mental clarity, alertness and focus', '', 'Get diet consultation by experts who will guide you to achieve your fitness goal. Drop a mail to us', '', 'This product has undergone thorough safety and checks and has been manufactured at FSSAI/ISO certified quarters', '', 'Excellent taste - 30 g of protein and herbs when mixed with 300 ml of milk or water makes for a delicious protein rich shake. Drink it early in the morning with your breakfast or post workout', '', '', '', '']"," ? 1,699.00","? 1,465.00",4.3 out of 5 stars,"1,854 ratings",https://images-na.ssl-images-amazon.com/images/I/41jYScjPCnL.jpg,https://images-na.ssl-images-amazon.com/images/I/41uDGSVL7aL.jpg,https://images-na.ssl-images-amazon.com/images/I/41g5dJO1OxL.jpg,https://images-na.ssl-images-amazon.com/images/I/51vOW2uDYOL.jpg
"https://www.amazon.in/Pediasure-Specialized-Nutrition-Children-Chocolate/dp/B07ZHKSHQF/ref=sr_1_89?dchild=1&keywords=nutrition&qid=1590855309&sr=8-89
",['Pediasure 7+ Specialized Nutrition Drink Powder for Growing Children Chocolate Flavour 400 gm'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Nutrition for 7+ children: it is a specialized nutrition for growing children (above 7 years of age) and provides complete, balanced nutrition', '', 'Scientifically designed formula which contains high quality protein along with goodness of oats, almonds and essential nutrients', '', 'Health drink that contains nutrients to support height gain, strength improvement and brain development', '', 'Contains 29 nutrients, with 7 nutrients meeting 100% rda and 11 bone nutrients which helps in bone strength and muscle mass', '', 'Contains vitamin k, manganese and fos which helps in increasing bone mineral density and absorption of calcium', '', ""Serving suggestion: one serving is prepared by gradually mixing 30g powder (approx. 2 tablespoons) into 150 ml of cow's milk. Recommended servings twice a day"", '', 'Contact us on: 1800-315-7173 or give missed call at 1800 315 7747 for free counselling on nutrition and related queries offered by our nutrition experts', '', '', '', '']", ? 395.00,? 335.00,4.3 out of 5 stars,307 ratings,https://images-na.ssl-images-amazon.com/images/I/51EcfrXq8pL.jpg,https://images-na.ssl-images-amazon.com/images/I/51QzRLbTGaL.jpg,https://images-na.ssl-images-amazon.com/images/I/41FITWbU5WL.jpg,https://images-na.ssl-images-amazon.com/images/I/41MnfjXXydL.jpg
"https://www.amazon.in/Pediasure-Specialized-Nutrition-Growing-Children/dp/B07ZHLDSGM/ref=sr_1_172?dchild=1&keywords=nutrition&qid=1590855309&sr=8-172
",['Pediasure 7+ Specialized Nutrition Drink Powder for Growing Children Vanilla Flavour 400 gm'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Nutrition for 7+ children: it is a specialized nutrition for growing children (above 7 years of age) and provides complete, balanced nutrition', '', 'Scientifically designed formula which contains high quality protein along with goodness of oats, almonds and essential nutrients', '', 'Health drink that contains nutrients to support height gain, strength improvement and brain development', '', 'Contains 29 nutrients, with 7 nutrients meeting 100% rda and 11 bone nutrients which helps in bone strength and muscle mass', '', 'Contains vitamin k, manganese and fos which helps in increasing bone mineral density and absorption of calcium', '', ""Serving suggestion: one serving is prepared by gradually mixing 30g powder (approx. 2 tablespoons) into 150 ml of cow's milk. Recommended servings twice a day"", '', 'Contact us on: 1800-315-7173 or give missed call at 1800 315 7747 for free counselling on nutrition and related queries offered by our nutrition experts', '', '', '', '']", ? 395.00,? 335.00,4.0 out of 5 stars,164 ratings,https://images-na.ssl-images-amazon.com/images/I/51odAEO2p9L.jpg,https://images-na.ssl-images-amazon.com/images/I/51GLrjRWZAL.jpg,https://images-na.ssl-images-amazon.com/images/I/41mF8kjMA5L.jpg,https://images-na.ssl-images-amazon.com/images/I/41tQKeqxc1L.jpg
"https://www.amazon.in/PediaSure-Health-Nutrition-Powder-Growth/dp/B072BY7D4H/ref=sr_1_38?dchild=1&keywords=nutrition&qid=1590855307&sr=8-38
",['Pediasure Health and Nutrition Drink Powder for Kids Growth - 1kg (Chocolate)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Complete & Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals', '', '37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height & weight gain, immunity, and brain development of your child', '', 'Visible Growth In 90 Days 1 - This nutritional health drink is scientifically proven to help increase height and weight in 90 days when consumed regularly in the right quantity', '', 'Growth Plus Immunity - Contains Prebiotics & Probiotics, Zinc, Selenium, Copper, Vitamin A, C & E. The unique mix helps support immunity. A healthy immune system means healthy growth + immunity', '', 'Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine – these Neuronutrients in PediaSure helps brain development', '', 'Serving suggestion– Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid – 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water', '', 'Contact_us on : [ 1800-315-7173 ]\xa0for free counselling on Nutrition and related queries offered by our nutrition expertsDisclaimers', '', '', '', '']"," ? 1,180.00","? 1,121.00",4.5 out of 5 stars,"2,388 ratings",https://images-na.ssl-images-amazon.com/images/I/51YAJ2dPfML.jpg,https://images-na.ssl-images-amazon.com/images/I/41dinKM-RtL.jpg,https://images-na.ssl-images-amazon.com/images/I/41CdxzJ6LTL.jpg,https://images-na.ssl-images-amazon.com/images/I/51K5bPTJ%2BnL.jpg
"https://www.amazon.in/PediaSure-Health-Nutrition-Powder-Growth/dp/B071Z9G476/ref=sr_1_179?dchild=1&keywords=nutrition&qid=1590855309&sr=8-179
",['Pediasure Health and Nutrition Drink Powder for Kids Growth - 1kg (Vanilla)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Complete & Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals', '', '37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height & weight gain, immunity, and brain development of your child', '', 'Visible Growth In 90 Days 1 - This nutritional health drink is scientifically proven to help increase height and weight in 90 days when consumed regularly in the right quantity', '', 'Growth Plus Immunity - Contains Prebiotics & Probiotics, Zinc, Selenium, Copper, Vitamin A, C & E. The unique mix helps support immunity. A healthy immune system means healthy growth + immunity', '', 'Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine – these Neuronutrients in PediaSure helps brain development', '', 'Serving suggestion– Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid – 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water', '', 'Contact_us on : [ 1800-315-7173 ]\xa0for free counselling on Nutrition and related queries offered by our nutrition expertsDisclaimers', '', '', '', '']"," ? 1,240.00","? 1,153.00",4.5 out of 5 stars,"1,229 ratings",https://images-na.ssl-images-amazon.com/images/I/51GT4dK4fqL.jpg,https://images-na.ssl-images-amazon.com/images/I/41dinKM-RtL.jpg,https://images-na.ssl-images-amazon.com/images/I/41I9qyojIHL.jpg,https://images-na.ssl-images-amazon.com/images/I/51Z4ZJh1GeL.jpg
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A06758122A69RCVTW2NOF&url=%2FPediaSure-Health-Nutrition-Powder-Growth%2Fdp%2FB01B4BQFFW%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Dnutrition%26qid%3D1590855309%26sr%3D8-149-spons%26psc%3D1&qualifier=1590855309&id=5502716170928832&widgetName=sp_btf
",['Pediasure Health and Nutrition Drink Powder for Kids Growth - 200g (Kesar Badam)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Complete & Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals', '', '37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height & weight gain, immunity, and brain development of your child', '', 'Visible Growth In 90 Days 1 - This nutritional health drink is scientifically proven to help increase height and weight in 90 days when consumed regularly in the right quantity', '', 'Growth Plus Immunity - Contains Prebiotics & Probiotics, Zinc, Selenium, Copper, Vitamin A, C & E. The unique mix helps support immunity. A healthy immune system means healthy growth + immunity', '', 'Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine – these Neuronutrients in PediaSure helps brain development', '', 'Serving suggestion– Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid – 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water', '', 'Contact_us on : [ 1800-315-7173 ]\xa0for free counselling on Nutrition and related queries offered by our nutrition expertsDisclaimers', '', '', '', '']",,,4.2 out of 5 stars,404 ratings,https://images-na.ssl-images-amazon.com/images/I/418hqvdiLOL.jpg,https://images-na.ssl-images-amazon.com/images/I/41dinKM-RtL.jpg,https://images-na.ssl-images-amazon.com/images/I/51Q7goFbQjL.jpg,https://images-na.ssl-images-amazon.com/images/I/31QN87%2BDYlL.jpg
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_3?ie=UTF8&adId=A02817353NHPN7N34A3S&url=%2FPediaSure-Health-Nutrition-Powder-Growth%2Fdp%2FB00IFWDRAA%2Fref%3Dsr_1_260_sspa%3Fdchild%3D1%26keywords%3Dnutrition%26qid%3D1590855309%26sr%3D8-260-spons%26psc%3D1&qualifier=1590855309&id=5832282356195732&widgetName=sp_mtf
",[],[],,,,,,,,
"https://www.amazon.in/PediaSure-Health-Nutrition-Powder-Growth/dp/B00IFWDZHA/ref=sr_1_264?almBrandId=ctnow&dchild=1&fpw=alm&keywords=nutrition&qid=1590855309&sr=8-264
",['PediaSure Health and Nutrition Drink Powder for Kids Growth - 400g (Premium Chocolate)'],[],,,4.4 out of 5 stars,"1,248 ratings",https://images-na.ssl-images-amazon.com/images/I/51A855Fc98L.jpg,https://images-na.ssl-images-amazon.com/images/I/41dinKM-RtL.jpg,https://images-na.ssl-images-amazon.com/images/I/31QHKkZZ8VL.jpg,https://images-na.ssl-images-amazon.com/images/I/51fRnLFJFRL.jpg
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_4?ie=UTF8&adId=A0684404VRRXV6SD16VC&url=%2FPediaSure-Health-Nutrition-Powder-Growth%2Fdp%2FB006QQSCNO%2Fref%3Dsr_1_116_sspa%3Fdchild%3D1%26keywords%3Dnutrition%26qid%3D1590855309%26sr%3D8-116-spons%26psc%3D1&qualifier=1590855309&id=5502716170928832&widgetName=sp_mtf
",[],[],,,,,,,,
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_2?ie=UTF8&adId=A0684896LY4J9RLWJGJC&url=%2FPediaSure-Health-Nutrition-Powder-Growth%2Fdp%2FB00IFWDT62%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Dnutrition%26qid%3D1590855309%26sr%3D8-114-spons%26psc%3D1&qualifier=1590855309&id=5502716170928832&widgetName=sp_mtf
",['PediaSure Health and Nutrition Drink Powder for Kids Growth - 400g jar (Chocolate)'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Complete & Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals', '', '37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height & weight gain, immunity, and brain development of your child', '', 'Visible Growth In 90 Days 1 - This nutritional health drink is scientifically proven to help increase height and weight in 90 days when consumed regularly in the right quantity', '', 'Growth Plus Immunity - Contains Prebiotics & Probiotics, Zinc, Selenium, Copper, Vitamin A, C & E. The unique mix helps support immunity. A healthy immune system means healthy growth + immunity', '', 'Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine – these Neuronutrients in PediaSure helps brain development', '', 'Serving suggestion– Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid – 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water', '', 'Contact_us on : [ 1800-315-7173 ]\xa0for free counselling on Nutrition and related queries offered by our nutrition expertsDisclaimers', '', '', '', '']", ? 580.00,? 550.00,4.5 out of 5 stars,"2,388 ratings",https://images-na.ssl-images-amazon.com/images/I/51G0E2S0kUL.jpg,https://images-na.ssl-images-amazon.com/images/I/41dinKM-RtL.jpg,https://images-na.ssl-images-amazon.com/images/I/418EsC6RsDL.jpg,https://images-na.ssl-images-amazon.com/images/I/51TfJBfViDL.jpg
